what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404363881486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404363891991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404363899830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404363905971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404363910859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1404363910894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404363916671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364009762
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364016043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364048456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364169318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364171661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1404364171688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364178611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1404364192223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364199019
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1404364199053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364211912
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1404364218049
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1404364219686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364222840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1404364223760
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364237150
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1404364238130
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364239296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1404364246046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1404364249612
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1404364258468
error,log,,,"ERROR [2014-07-03 14:11:00,218] (MetadataOperationsRetryAspect.java:metadataOperationsRetry:24) - ForceRemoteException occurred while attempting to perform a metadata operation\r\n",1404364260223
