what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1401637865669
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401637865669
java.specification.version,sysinfo,,,"1.6",1401637865669
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401637865669
java.version,sysinfo,,,"1.6.0_45",1401637865669
java.vm.info,sysinfo,,,"mixed mode",1401637865669
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1401637865669
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401637865669
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401637865669
java.vm.specification.version,sysinfo,,,"1.0",1401637865669
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401637865669
java.vm.version,sysinfo,,,"20.45-b01",1401637865669
started,bundle,hr.multimodus.apexeditorls,1.1.2,"hr.multimodus.apexeditorls",1401637874785
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1401637948453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1401637997616
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1401638001015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401638001163
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401638003325
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401638006877
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401638009745
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401638019289
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1401638030983
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1401638056269
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401638066281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401638069262
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1401638075673
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1401638080188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401638691477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639059870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639062853
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639188069
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639225590
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639226400
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639226881
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639227671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639228584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639228987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639229403
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639229945
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639230740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639231702
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639232978
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639234176
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639234755
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1401639235738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639243716
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1401639243747
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639250398
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639374817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639441977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401639454320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401639458706
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401639458980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401639459299
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401639459671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1401639481981
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401639514747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401639520598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401639520805
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401639521003
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401639521195
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639532310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639539009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401639540559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1401639556840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401639561182
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1401639562866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639573230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639602129
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639603613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639837503
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1401639841296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639846917
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639860622
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401639877539
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401639877697
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1401639878530
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401639878758
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401639878851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639880003
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1401639880030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639901047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639923339
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639931555
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1401639942066
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1401639955354
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1401639955553
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401639976554
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401639979382
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639983002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401639989726
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401639991490
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401640001059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401640013321
