what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901307554
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901307866
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901308582
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901316363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901338050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901343306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901352484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901372764
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901391268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901403372
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901432268
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1393901434989
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901438854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901445181
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901464287
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901465803
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901483005
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901497240
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901514607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901526891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901559109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901562509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901566190
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901574664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901575675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901611073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901631277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901695188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901713931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901721224
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1393901725489
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1393901739315
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1393901745267
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1393901749203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1393901750371
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1393901753344
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1393901773853
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1393901776532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901797854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901807914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901852702
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1393901865026
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1393901866876
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901868249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901875947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901889500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901893752
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901897821
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1393901901800
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1393901903851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901905426
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901911792
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1393901912732
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901928270
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901928558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901928735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901928907
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901929081
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393901929276
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901930129
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901938648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901963893
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1393901971612
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901982945
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901985804
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393901986913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393902010733
